Timestamp,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5
3/1/2020 13:50:09,Medic,Caster,Vanguard,Healing,AoE
3/1/2020 13:51:08,Sniper,Medic,Melee,DP-Recovery,DPS
3/1/2020 13:51:33,Defender,Caster,Ranged,Starter,DP-Recovery
3/1/2020 13:51:58,Caster,Vanguard,Healing,DP-Recovery,AoE
3/1/2020 13:52:46,Guard,Medic,Vanguard,Melee,DPS
3/1/2020 13:52:47,Medic,Vanguard,Starter,DP-Recovery,DPS
3/1/2020 13:54:05,Guard,Supporter,Caster,Melee,Survival
3/1/2020 13:55:41,Specialist,Melee,Crowd-Control,Slow,Debuff
3/1/2020 13:56:59,Caster,Medic,AoE,Starter,Defense
3/1/2020 13:57:25,Guard,Supporter,Caster,Vanguard,Ranged
3/1/2020 14:43:04,Guard,Defender,Vanguard,Melee,Starter
3/1/2020 14:43:21,Guard,Sniper,Medic,Healing,DPS
3/1/2020 14:44:17,Medic,Supporter,Melee,DP-Recovery,Defense
3/1/2020 14:44:32,Supporter,Vanguard,Ranged,Starter,AoE
3/1/2020 14:45:05,Sniper,Defender,Medic,Supporter,Melee
3/1/2020 14:46:00,Supporter,DP-Recovery,Survival,Slow,Fast-Redeploy
3/1/2020 14:47:08,Guard,Supporter,Caster,Vanguard,Melee
3/1/2020 15:04:01,Medic,Vanguard,Ranged,Starter,Defense
3/1/2020 15:05:39,Caster,Healing,DP-Recovery,DPS,AoE
3/1/2020 15:05:59,Caster,Vanguard,Ranged,Defense,Slow
3/1/2020 15:06:20,Supporter,Caster,Vanguard,Starter,AoE
3/1/2020 15:07:35,Guard,Caster,Vanguard,Ranged,Defense
3/1/2020 15:07:59,Defender,Medic,Supporter,Healing,Defense
3/1/2020 15:42:11,Guard,Medic,Vanguard,Healing,Starter
3/1/2020 15:42:38,Sniper,Melee,Ranged,Starter,Defense
3/1/2020 15:43:08,Defender,Supporter,Vanguard,Ranged,DP-Recovery
3/1/2020 15:45:01,Defender,Supporter,Ranged,DP-Recovery,Slow
3/1/2020 15:46:22,Caster,Specialist,Ranged,DP-Recovery,Defense
3/1/2020 15:47:29,Ranged,Healing,Starter,DP-Recovery,Slow
3/1/2020 16:26:37,Guard,DP-Recovery,DPS,Slow,Fast-Redeploy
3/1/2020 16:29:02,Defender,Medic,Supporter,Ranged,DP-Recovery
3/1/2020 17:03:59,Guard,Defender,Vanguard,Ranged,Debuff
3/1/2020 17:06:21,Vanguard,Ranged,Healing,DP-Recovery,Slow
3/1/2020 17:22:56,Guard,Defender,Supporter,Caster,Ranged
3/1/2020 17:23:18,Guard,Defender,Medic,Ranged,DP-Recovery
3/1/2020 17:23:48,Sniper,Defender,Melee,DP-Recovery,Starter
3/1/2020 17:24:23,Supporter,Caster,Vanguard,Ranged,Starter
3/1/2020 17:34:44,Guard,Supporter,Melee,Ranged,Defense
3/1/2020 17:36:04,Guard,Specialist,DP-Recovery,Starter,Shift
3/1/2020 17:37:44,Supporter,Ranged,Starter,DP-Recovery,Slow
3/1/2020 18:02:58,Sniper,Medic,Caster,Melee,Starter
3/1/2020 18:03:48,Supporter,Caster,Vanguard,Healing,AoE
3/1/2020 18:04:55,Medic,Supporter,Starter,DP-Recovery,Defense
3/1/2020 18:14:31,Guard,Sniper,Defender,Medic,DP-Recovery
3/1/2020 18:15:02,Guard,Defender,Caster,Vanguard,Ranged
3/1/2020 18:15:33,Defender,Medic,Supporter,Caster,Slow
3/1/2020 18:16:29,Sniper,Supporter,Vanguard,Ranged,DP-Recovery
3/1/2020 18:30:55,Guard,Caster,Sniper,Ranged,DPS
3/1/2020 18:31:36,Guard,Medic,Vanguard,Starter,Defense
3/1/2020 18:32:04,Defender,Caster,Melee,Ranged,Starter
3/1/2020 18:32:22,Sniper,Vanguard,Starter,DP-Recovery,Defense
3/1/2020 18:38:51,Sniper,Caster,Melee,Ranged,Defense
3/1/2020 18:39:51,Medic,Caster,Healing,DPS,Survival
3/1/2020 18:40:29,Guard,Sniper,Medic,DP-Recovery,DPS
3/1/2020 18:40:39,Medic,Healing,Starter,DP-Recovery,AoE
3/1/2020 18:40:56,Ranged,Starter,DP-Recovery,AoE,Defense
3/1/2020 18:41:25,Guard,Defender,Medic,DP-Recovery,Defense
3/1/2020 18:52:43,Medic,Caster,Vanguard,DP-Recovery,Slow
3/1/2020 18:53:04,Guard,Sniper,Ranged,DP-Recovery,DPS
3/1/2020 18:54:36,Caster,Ranged,Healing,Starter,Slow
3/1/2020 18:55:06,Sniper,Defender,Supporter,Starter,DP-Recovery
3/1/2020 19:01:16,Medic,Ranged,Survival,Defense,Slow
3/1/2020 19:02:44,Guard,Caster,AoE,Survival,Shift
3/1/2020 19:03:32,Sniper,Caster,Vanguard,DP-Recovery,Defense
3/1/2020 19:03:40,Sniper,Vanguard,Starter,DP-Recovery,DPS
3/1/2020 19:03:56,Guard,Caster,Healing,Starter,Survival
3/1/2020 19:04:23,Guard,Vanguard,Starter,Survival,Debuff
3/1/2020 19:05:00,Guard,Supporter,Healing,DP-Recovery,Survival
3/1/2020 19:05:01,Sniper,Medic,Caster,Vanguard,Ranged
3/1/2020 19:05:23,Defender,Supporter,DP-Recovery,AoE,Defense
3/1/2020 19:06:25,Sniper,Medic,Vanguard,Starter,Ranged
3/1/2020 19:17:53,Guard,DPS,Survival,DP-Recovery,Sniper
3/1/2020 19:18:04,Guard,DPS,Survival,DP-Recovery,Sniper
3/1/2020 19:30:38,Sniper,Medic,Caster,Vanguard,Starter
3/1/2020 19:33:40,Guard,Caster,Melee,DP-Recovery,Survival
3/1/2020 19:52:13,AoE,AoE,Guard,Fast-Redeploy,Top
3/1/2020 20:19:50,Sniper,Medic,Ranged,Healing,Shift
3/1/2020 20:20:57,Defender,Medic,Vanguard,Ranged,DP-Recovery
3/1/2020 20:21:47,Guard,Sniper,Vanguard,Melee,DPS
3/1/2020 20:23:51,Medic,Ranged,AoE,Defense,Slow
3/1/2020 20:24:58,Defender,Vanguard,Melee,Ranged,Defense
3/1/2020 20:41:40,Defender,Supporter,Caster,Ranged,AoE
3/1/2020 20:43:08,Sniper,Defender,Vanguard,Melee,Defense
3/1/2020 20:43:34,Sniper,Medic,Vanguard,Ranged,Defense
3/1/2020 20:43:57,Guard,Vanguard,Melee,Ranged,Defense
3/1/2020 21:19:40,Medic,Ranged,Healing,DP-Recovery,Defense
3/1/2020 21:20:09,Supporter,Caster,Specialist,Melee,AoE
3/1/2020 21:20:35,Supporter,Caster,Ranged,Survival,Fast-Redeploy
3/1/2020 21:21:02,Supporter,Caster,Starter,Defense,Fast-Redeploy
3/1/2020 21:31:18,Specialist,Survival,Defender,DP-Recovery,Healing
3/1/2020 21:44:14,Medic,Survival,AoE,Fast-Redeploy,Shift
3/1/2020 21:46:54,Guard,Medic,Supporter,DP-Recovery,Defense
3/1/2020 21:47:15,Sniper,Medic,Starter,DP-Recovery,DPS
3/1/2020 21:49:38,Medic,Specialist,DP-Recovery,Healing,Starter
3/1/2020 21:49:49,Medic,Starter,DP-Recovery,Defense,Slow
3/1/2020 22:44:38,Defender,Caster,Starter,DP-Recovery,Defense
3/1/2020 23:12:40,Guard,Medic,Starter,DP-Recovery,DPS
3/1/2020 23:13:53,Defender,Caster,Ranged,Starter,Slow
3/1/2020 23:14:43,Medic,Supporter,Vanguard,Ranged,DP-Recovery
3/1/2020 23:15:45,Sniper,Medic,Supporter,Melee,Ranged
3/1/2020 23:16:35,Vanguard,Ranged,Healing,DP-Recovery,Slow
3/2/2020 1:15:04,Defender,Sniper,Debuff,Healing,Defense
3/2/2020 2:05:50,Caster,Vanguard,Ranged,DP-Recovery,Slow
3/2/2020 2:07:57,Guard,Specialist,Vanguard,Melee,Defense
3/2/2020 2:11:42,Vanguard,Starter,DP-Recovery,DPS,AoE
3/2/2020 2:29:38,Guard,Medic,Ranged,Healing,DP-Recovery
3/2/2020 2:30:06,Guard,Sniper,Medic,Vanguard,Melee
3/2/2020 2:30:32,Guard,Medic,Caster,Vanguard,DP-Recovery
3/2/2020 2:41:32,Guard,Healing,DP-Recovery,Debuff,Fast-Redeploy
3/2/2020 2:41:57,Guard,Medic,Ranged,Healing,DP-Recovery
3/2/2020 3:06:24,Supporter,DP-Recovery,Melee,Survival,Starter
3/2/2020 3:15:46,Defender,Supporter,Vanguard,Melee,Defense
3/2/2020 3:16:17,Guard,DP-Recovery,Melee,DPS,Starter
3/2/2020 3:44:11,Vanguard,Survival,Debuff,Fast-Redeploy,Shift
3/2/2020 3:45:28,Sniper,Defender,Supporter,Caster,Ranged
3/2/2020 4:19:13,Ranged,Healing,Starter,DP-Recovery,Slow
3/2/2020 4:19:37,Guard,Supporter,Caster,Starter,Defense
3/2/2020 4:20:06,Supporter,Caster,Healing,Starter,AoE
3/2/2020 4:31:07,Sniper,Defender,Supporter,Melee,Defense
3/2/2020 4:32:02,Guard,Medic,Caster,Ranged,Starter
3/2/2020 4:33:11,Guard,Medic,Starter,Fast-Redeploy,Shift
3/2/2020 4:33:55,Caster,Ranged,Starter,DPS,AoE
3/2/2020 4:41:00,Defender,Ranged,DP-Recovery,Defense,Slow
3/2/2020 4:42:18,Supporter,Vanguard,Starter,Starter,AoE
3/2/2020 4:43:09,Medic,Vanguard,Starter,Survival,Slow
3/2/2020 4:44:29,Medic,Ranged,DPS,Survival,Fast-Redeploy
3/2/2020 4:46:04,Guard,Vanguard,Ranged,Debuff,Fast-Redeploy
3/2/2020 4:46:08,Sniper,Caster,Healing,DP-Recovery,DPS
3/2/2020 4:46:44,Caster,Melee,DP-Recovery,AoE,Shift
3/2/2020 4:47:13,Guard,Ranged,Healing,DP-Recovery,DPS
3/2/2020 4:54:57,Guard,Defender,Medic,Starter,Defense
3/2/2020 5:02:18,Guard,Sniper,Healing,DP-Recovery,DPS
3/2/2020 5:27:58,Crowd-Control,Nuker,Top,Senior,Guard
3/2/2020 5:46:35,Guard,Defender,Supporter,Vanguard,Defense
3/2/2020 5:54:52,Guard,Support,Survival,Debuff,Slow
3/2/2020 5:57:17,Slow,Starter,Vanguard,Supporter,Defender
3/2/2020 6:03:33,Medic,Caster,Healing,DP-Recovery,Survival
3/2/2020 6:04:05,Supporter,Caster,Vanguard,Healing,DP-Recovery
3/2/2020 6:26:22,Defender,Medic,Ranged,Slow,Fast-Redeploy
3/2/2020 6:27:44,Sniper,Defender,Melee,Ranged,Starter
3/2/2020 6:28:18,Medic,Vanguard,Healing,Starter,DP-Recovery
3/2/2020 6:28:57,Sniper,Supporter,Vanguard,Melee,Ranged
3/2/2020 6:59:28,Medic,Caster,Vanguard,DPS,Survival
3/2/2020 7:04:36,Vanguard,Ranged,DP-Recovery,AoE,Defense
3/2/2020 7:04:17,Guard,Sniper,Defender,Melee,Starter
3/2/2020 7:05:00,Medic,Caster,Vanguard,Healing,Starter
3/2/2020 7:05:21,Guard,Defender,Supporter,Caster,Fast-Redeploy
3/2/2020 7:06:20,Sniper,Caster,Ranged,Starter,Defense
3/2/2020 7:07:59,Caster,Starter,DP-Recovery,DPS,AoE
3/2/2020 7:09:24,Supporter,Ranged,Starter,DP-Recovery,Defense
3/2/2020 7:15:12,Medic,Vanguard,Ranged,AoE,Defense
3/2/2020 7:15:57,Guard,Medic,Supporter,Caster,Melee
3/2/2020 7:16:43,Supporter,Vanguard,Starter,DP-Recovery,Defense
3/2/2020 7:17:36,Medic,Caster,Vanguard,Ranged,AoE
3/2/2020 7:32:53,Medic,Supporter,Caster,Ranged,Healing
3/2/2020 7:51:14,Medic,Melee,DP-Recovery,DPS,Starter
3/2/2020 8:07:51,Supporter,Caster,Ranged,Healing,AoE
3/2/2020 8:08:59,Guard,Melee,Ranged,Starter,Slow
3/2/2020 8:09:35,Vanguard,Ranged,DP-Recovery,DPS,Debuff
3/2/2020 8:23:04,Caster,Melee,Starter,DPS,Survival
3/2/2020 8:23:49,Sniper,Supporter,Ranged,Starter,Defense
3/2/2020 9:00:04,Defender,Medic,Supporter,Caster,Starter
3/2/2020 9:00:21,Ranged,DPS,Sniper,Sniper,Sniper
3/2/2020 9:00:50,Medic,Supporter,Vanguard,Melee,DP-Recovery
3/2/2020 9:01:38,Supporter,Ranged,Healing,Starter,DP-Recovery
3/2/2020 9:02:44,Sniper,Medic,Vanguard,Melee,Defense
3/2/2020 9:04:02,Guard,Supporter,Caster,Melee,Ranged
3/2/2020 9:08:54,Caster,Defender,Defense,DP-Recovery,Slow
3/2/2020 9:16:30,Medic,Caster,Vanguard,Healing,DPS
3/2/2020 9:18:43,Guard,Sniper,Defender,Caster,Ranged
3/2/2020 9:21:34,Melee,Ranged,Starter,DP-Recovery,Defense
3/2/2020 9:22:54,Defender,Medic,Vanguard,Starter,Slow
3/2/2020 9:24:49,Sniper,Caster,Healing,DP-Recovery,DPS
3/2/2020 9:27:04,Guard,Sniper,Melee,Starter,DPS
3/2/2020 9:28:57,Medic,Supporter,Caster,Healing,Survival
3/2/2020 9:49:37,Sniper,Defender,Supporter,DP-Recovery,AoE
3/2/2020 9:50:07,Sniper,Medic,Supporter,Survival,Fast-Redeploy
3/2/2020 9:50:32,Guard,Caster,Vanguard,Ranged,DP-Recovery
3/2/2020 9:51:03,Medic,Vanguard,Starter,DP-Recovery,AoE
3/2/2020 9:52:43,Sniper,Defender,Medic,Ranged,Defense
3/2/2020 10:08:15,Defender,Ranged,Healing,Defense,Debuff
3/2/2020 10:08:50,Sniper,Defender,Melee,Ranged,Starter
3/2/2020 10:09:14,Vanguard,Healing,DP-Recovery,Survival,Slow
3/2/2020 10:18:17,Nuker,Defender,Supporter,Supporter,Sniper
3/2/2020 10:20:36,Guard,Sniper,Defender,Ranged,DP-Recovery
3/2/2020 10:34:43,Sniper,Medic,Caster,Medic,Defense
3/2/2020 10:35:44,Medic,Supporter,Caster,DP-Recovery,Slow
3/2/2020 10:40:39,Defender,Medic,Supporter,Caster,Starter
3/2/2020 10:42:28,Guard,Ranged,DP-Recovery,DPS,AoE
3/2/2020 11:07:06,Debuff,Sniper,Caster,DPS,Starter
3/2/2020 11:20:20,Medic,Supporter,Ranged,DP-Recovery,Defense
3/2/2020 11:20:38,Melee,Ranged,Healing,DPS,AoE
3/2/2020 11:20:50,Guard,Medic,Supporter,Specialist,AoE
3/2/2020 11:21:01,Guard,Caster,Starter,DP-Recovery,DPS
3/2/2020 11:21:35,Supporter,Caster,Vanguard,Melee,Ranged
3/2/2020 11:21:53,Guard,Sniper,Caster,Vanguard,Ranged
3/2/2020 11:42:29,Guard,Defender,Caster,Ranged,Defense
3/2/2020 11:45:03,Sniper,Melee,Support,AoE,Shift
3/2/2020 11:45:16,Medic,Healing,Starter,DP-Recovery,AoE
3/2/2020 12:14:39,Medic,Caster,Vanguard,Ranged,Healing
3/2/2020 12:14:59,Guard,Sniper,Supporter,Caster,Starter
3/2/2020 12:15:25,Defender,Medic,Vanguard,Starter,Defense
3/2/2020 12:19:24,Guard,Medic,Supporter,Caster,Ranged
3/2/2020 12:20:39,Medic,Caster,Vanguard,Ranged,Debuff
3/2/2020 12:21:34,Caster,Specialist,Healing,Starter,Fast-Redeploy
3/2/2020 12:22:47,Medic,Ranged,DP-Recovery,Defense,Slow
3/2/2020 12:23:50,Guard,Supporter,Melee,Ranged,Defense
3/2/2020 14:03:45,Guard,Defender,Medic,Defense,Melee
3/2/2020 14:04:35,Sniper,Vanguard,Healing,DP-Recovery,DPS
3/2/2020 14:04:55,Defender,Medic,Supporter,Caster,Defense
3/2/2020 14:05:20,Sniper,Medic,Ranged,Starter,DP-Recovery
3/2/2020 14:05:41,Guard,Sniper,Starter,Ranged,Defense
3/2/2020 14:10:32,Guard,Defender,Melee,Ranged,Defense
3/2/2020 14:10:54,Medic,Supporter,Vanguard,Healing,DP-Recovery
3/2/2020 14:11:14,Guard,Defender,Vanguard,DP-Recovery,Defense
3/2/2020 14:11:40,Supporter,Ranged,DP-Recovery,AoE,Fast-Redeploy
3/2/2020 14:12:03,Medic,Caster,Ranged,Healing,DP-Recovery
3/2/2020 14:13:11,Caster,Vanguard,Starter,DP-Recovery,Survival
3/2/2020 14:22:34,Supporter,Caster,Vanguard,Starter,AoE
3/2/2020 14:23:09,Medic,Caster,Starter,DP-Recovery,Slow
3/2/2020 14:24:27,Caster,Vanguard,Melee,Ranged,DP-Recovery
3/2/2020 14:26:09,Caster,Medic,DPS,Healing,Starter
3/2/2020 14:38:02,Vanguard,DP-Recovery,AoE,Melee,Senior
3/2/2020 14:59:51,Guard,Sniper,Defender,Slow,Supporter
3/2/2020 15:49:51,Guard,Melee,DP-Recovery,DPS,Survival
3/2/2020 16:09:00,DP-Recovery,Guard,Healing,Melee,Fast-Redeploy
3/2/2020 16:34:42,AoE,Healing,Caster,Fast-Redeploy,Medic
3/2/2020 16:37:45,Sniper,Caster,Healing,Starter,DPS
3/2/2020 16:38:07,Sniper,Medic,Melee,Ranged,DP-Recovery
3/2/2020 16:38:32,Guard,Sniper,Ranged,DP-Recovery,DPS
3/2/2020 16:39:12,Sniper,Medic,Melee,Ranged,DP-Recovery
3/2/2020 16:39:32,Guard,Medic,Caster,Vanguard,Healing
3/2/2020 16:40:08,Guard,Ranged,Survival,AoE,Fast-Redeploy
3/2/2020 16:41:28,Guard,Healing,Starter,AoE,Fast-Redeploy
3/2/2020 16:44:46,Guard,Vanguard,Melee,Starter,Defense
3/2/2020 17:01:15,Vanguard,Ranged,Starter,DP-Recovery,AoE
3/2/2020 17:02:11,Defender,Medic,Vanguard,DP-Recovery,Slow
3/2/2020 17:02:40,Defender,Supporter,Ranged,Starter,Slow
3/2/2020 17:03:24,Guard,Defender,Supporter,Caster,Melee
3/2/2020 17:03:51,Supporter,Vanguard,Ranged,Healing,Slow
3/2/2020 17:14:39,Sniper,Medic,Vanguard,Starter,Defense
3/2/2020 17:15:08,Supporter,Caster,Ranged,DP-Recovery,Defense
3/2/2020 17:15:26,Defender,Caster,DP-Recovery,AoE,Defense
3/2/2020 17:15:45,Guard,Defender,Vanguard,DP-Recovery,Defense
3/2/2020 17:16:58,Medic,Caster,Ranged,Defense,Slow
3/2/2020 17:17:27,Defender,Medic,Support,Ranged,Starter
3/2/2020 17:18:30,Vanguard,Healing,Starter,DP-Recovery,AoE
3/2/2020 17:20:42,Medic,Caster,Vanguard,Healing,Survival
3/2/2020 17:32:12,Sniper,Medic,Caster,Vanguard,Defense
3/2/2020 17:32:38,Sniper,Medic,Starter,DP-Recovery,Defense
3/2/2020 17:33:00,Guard,Defender,Specialist,Melee,Healing
3/2/2020 17:33:26,Defender,Defense,DP-Recovery,Slow,Supporter
3/2/2020 17:34:01,Guard,Medic,Caster,DP-Recovery,DPS
3/2/2020 17:34:29,Guard,Healing,Medic,Supporter,Vanguard
3/2/2020 17:39:07,Guard,Medic,Melee,Starter,DP-Recovery
3/2/2020 18:03:34,Guard,Sniper,Medic,Supporter,Starter
3/2/2020 18:04:49,Defender,Caster,Vanguard,Ranged,AoE
3/2/2020 18:08:39,Guard,Caster,Healing,DP-Recovery,Survival
3/2/2020 18:08:54,Caster,Vanguard,Ranged,Starter,DP-Recovery
3/2/2020 18:09:35,Medic,Supporter,Vanguard,Ranged,Defense
3/2/2020 18:09:59,Supporter,Melee,Starter,DP-Recovery,Survival
3/2/2020 18:09:59,Caster,Ranged,Healing,Starter,DPS
3/2/2020 18:10:19,Guard,Medic,Vanguard,Ranged,Starter
3/2/2020 18:11:14,Guard,Medic,Caster,DPS,Survival
3/2/2020 18:13:31,Medic,Vanguard,Melee,DP-Recovery,Survival
3/2/2020 18:14:02,Guard,Defender,Vanguard,Melee,Ranged
3/2/2020 18:14:28,Supporter,Vanguard,Ranged,Healing,Slow
3/2/2020 18:14:56,Supporter,Caster,Healing,DP-Recovery,Slow
3/2/2020 18:15:53,Sniper,Caster,Melee,Ranged,Defense
3/2/2020 18:43:37,Sniper,Defender,Melee,Starter,DP-Recovery
3/2/2020 18:44:02,Caster,Vanguard,Melee,Starter,Survival
3/2/2020 18:44:42,Guard,Sniper,Medic,Melee,DPS
3/2/2020 18:45:45,Supporter,Caster,Vanguard,Healing,Survival
3/2/2020 18:45:54,Medic,Supporter,Vanguard,DP-Recovery,Defense
3/2/2020 18:46:06,Sniper,Medic,Healing,Starter,DPS
3/2/2020 18:46:52,Defender,Medic,Starter,AoE,Defender
3/2/2020 18:48:00,Sniper,Vanguard,Starter,DP-Recovery,DPS
3/2/2020 18:49:46,Sniper,Medic,Caster,Vanguard,DPS
3/2/2020 18:58:31,Medic,Vanguard,Healing,DP-Recovery,DPS
3/2/2020 19:21:19,Medic,Supporter,Vanguard,Defense,Slow
3/2/2020 19:21:56,Guard,Caster,Ranged,Starter,DP-Recovery
3/2/2020 19:22:07,Guard,Medic,Supporter,Vanguard,Survival
3/2/2020 19:22:37,Medic,Vanguard,Healing,DP-Recovery,AoE
3/2/2020 19:23:09,Sniper,Defender,Healing,AoE,Slow
3/2/2020 19:23:34,Guard,Sniper,Vanguard,Melee,DPS
3/2/2020 19:32:30,Guard,Supporter,DP-Recovery,Defense,Ranged
3/2/2020 19:33:22,Defender,Medic,Caster,Ranged,Defense
3/2/2020 19:55:19,Caster,Vanguard,DP-Recovery,DPS,AoE
3/2/2020 19:57:15,DP-Recovery,Defender,Specialist,Ranged,Starter
3/2/2020 19:57:46,Caster,Vanguard,Healing,DP-Recovery,Survival
3/2/2020 20:02:40,Supporter,Vanguard,Healing,Starter,AoE
3/2/2020 20:04:36,Guard,Caster,Vanguard,DP-Recovery,Defense
3/2/2020 20:12:25,Vanguard,Melee,Starter,DPS,Survival
3/2/2020 20:18:16,Sniper,Ranged,Starter,DP-Recovery,Defense
3/2/2020 20:18:51,Medic,Caster,Ranged,Starter,DP-Recovery
3/2/2020 20:19:11,Sniper,Medic,Melee,Starter,DPS
3/2/2020 20:27:47,Top,AoE,DPS,Senior,DPS
3/2/2020 20:32:06,Sniper,Specialist,Melee,Starter,DP-Recovery
3/2/2020 20:48:43,Supporter,Vanguard,Ranged,Starter,Defense
3/2/2020 20:49:19,Guard,Defender,Supporter,Melee,Starter
3/2/2020 20:49:47,Supporter,Caster,Vanguard,Ranged,AoE
3/2/2020 20:50:41,Guard,Sniper,Medic,Caster,DP-Recovery
